Date Last Researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL,capacity_numeric
2024-05-29,United States,Black Fox nuclear power plant,2,,,1150.0,cancelled,boiling water reactor,unknown,,,,1982.0,,,,,,Public Service Company of Oklahoma [100%],,Public Service Company of Oklahoma,,,,,36.1161,-95.5499,exact,,Rogers County,,Oklahoma,Northern America,Americas,L100000500467,G100000501346,https://www.gem.wiki/Black_Fox_nuclear_power_plant,1150.0
2024-05-29,United States,Blue Castle nuclear power plant,1,,,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2019.0,,,,,,Blue Castle Holdings [100%],,,,,,,39.0141,-110.24101,exact,,Emery County,,Utah,Northern America,Americas,L100000500468,G100000501347,https://www.gem.wiki/Blue_Castle_nuclear_power_plant,1250.0
2024-05-29,United States,Blue Castle nuclear power plant,2,,,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2019.0,,,,,,Blue Castle Holdings [100%],,,,,,,39.0141,-110.24101,exact,,Emery County,,Utah,Northern America,Americas,L100000500468,G100000501348,https://www.gem.wiki/Blue_Castle_nuclear_power_plant,1250.0
2024-05-29,United States,Blue Hills nuclear power plant,1,,,918.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Gulf States Utilities Co [100%],,,,,,,31.1442,-93.6922,exact,,Newton County,,Texas,Northern America,Americas,L100000500469,G100000501349,https://www.gem.wiki/Blue_Hills_nuclear_power_plant,918.0
2024-05-29,United States,Blue Hills nuclear power plant,2,,,918.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Gulf States Utilities Co [100%],,,,,,,31.1442,-93.6922,exact,,Newton County,,Texas,Northern America,Americas,L100000500469,G100000501350,https://www.gem.wiki/Blue_Hills_nuclear_power_plant,918.0
2024-05-24,United States,Braidwood nuclear power plant,1,,,1270.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1988.0,,,,1975-08-01,1987-05-29,1987-07-12,1988-07-29,,Exelon Corp [100%],,Exelon Generation,,1194.0,1120.0,3645.0,41.2435,-88.2286,exact,,Will County,,Illinois,Northern America,Americas,L100000500047,G100000500079,https://www.gem.wiki/Braidwood_nuclear_power_plant,1270.0
2024-05-24,United States,Braidwood nuclear power plant,2,,,1230.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1988.0,,,,1975-08-01,1988-03-08,1988-05-25,1988-10-17,,Exelon Corp [100%],,Exelon Generation,,1160.0,1120.0,3645.0,41.2435,-88.2286,exact,,Will County,,Illinois,Northern America,Americas,L100000500047,G100000500081,https://www.gem.wiki/Braidwood_nuclear_power_plant,1230.0
2024-05-24,United States,Browns Ferry nuclear power plant,1,,,1256.0,operating,boiling water reactor,BWR-4 (Mark 1),1974.0,,,,1967-05-01,1973-08-17,1973-10-15,1974-12-20,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,1200.0,1065.0,3458.0,34.7042,-87.1189,exact,,Limestone County,,Alabama,Northern America,Americas,L100000500062,G100000500104,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,1256.0
2024-05-24,United States,Browns Ferry nuclear power plant,2,,,1259.0,operating,boiling water reactor,BWR-4 (Mark 1),1975.0,,,,1967-05-01,1974-07-20,1974-08-28,1975-03-01,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,1200.0,1065.0,3458.0,34.7042,-87.1189,exact,,Limestone County,,Alabama,Northern America,Americas,L100000500062,G100000500103,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,1259.0
2024-05-24,United States,Browns Ferry nuclear power plant,3,,,1260.0,operating,boiling water reactor,BWR-4 (Mark 1),1977.0,,,,1968-07-01,1976-08-08,1976-09-12,1977-03-01,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,1210.0,1065.0,3458.0,34.7042,-87.1189,exact,,Limestone County,,Alabama,Northern America,Americas,L100000500062,G100000500102,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,1260.0
2024-05-24,United States,Brunswick nuclear power plant,1,,,990.0,operating,boiling water reactor,BWR-4 (Mark 1),1977.0,,,,1970-02-07,1976-10-08,1976-12-04,1977-03-18,,Progress Energy Carolinas Inc [100%],,Progress Energy,,938.0,821.0,2923.0,33.9597,-78.0114,exact,,Brunswick County,,North Carolina,Northern America,Americas,L100000500117,G100000500247,https://www.gem.wiki/Brunswick_nuclear_power_plant,990.0
2024-05-24,United States,Brunswick nuclear power plant,2,,,960.0,operating,boiling water reactor,BWR-4 (Mark 1),1975.0,,,,1970-02-07,1975-03-20,1975-04-29,1975-11-03,,Progress Energy Carolinas Inc [100%],,Progress Energy,,932.0,821.0,2923.0,33.9597,-78.0114,exact,,Brunswick County,,North Carolina,Northern America,Americas,L100000500117,G100000500248,https://www.gem.wiki/Brunswick_nuclear_power_plant,960.0
2024-05-24,United States,Byron nuclear power plant,1,,,1242.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1985.0,,,,1975-04-01,1985-02-02,1985-03-01,1985-09-16,,Exelon Corp,,Exelon Generation,,1164.0,1120.0,3645.0,42.0742,-89.2819,exact,,Ogle County,,Illinois,Northern America,Americas,L100000500048,G100000500080,https://www.gem.wiki/Byron_nuclear_power_plant,1242.0
2024-05-24,United States,Byron nuclear power plant,2,,,1210.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1987.0,,,,1975-04-01,1987-01-09,1987-02-06,1987-08-02,,Exelon Corp,,Exelon Generation,,1136.0,1120.0,3645.0,42.0742,-89.2819,exact,,Ogle County,,Illinois,Northern America,Americas,L100000500048,G100000500082,https://www.gem.wiki/Byron_nuclear_power_plant,1210.0
2024-05-24,United States,Callaway nuclear power plant,1,,,1275.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1984.0,,,,1975-09-01,1984-10-02,1984-10-24,1984-12-19,,Ameren UE; Union Electric Co [100%],,Ameren UE; Union Electric,,1215.0,1171.0,3565.0,38.7589,-91.7788,exact,,Callaway County,,Missouri,Northern America,Americas,L100000500053,G100000500089,https://www.gem.wiki/Callaway_nuclear_power_plant,1275.0
2024-05-24,United States,Callaway nuclear power plant,2,,,1120.0,cancelled,unknown,unknown,,,,1981.0,,,,,,Union Electric Co [100%],,,,,,,38.7589,-91.7788,exact,,Callaway County,,Missouri,Northern America,Americas,L100000500053,G100000501351,https://www.gem.wiki/Callaway_nuclear_power_plant,1120.0
2024-05-24,United States,Callaway nuclear power plant,2A,,,1600.0,cancelled,pressurized water reactor,EPR,,,,2009.0,,,,,,Ameren UE [100%],,,,,,,38.7589,-91.7788,exact,,Callaway County,,Missouri,Northern America,Americas,L100000500053,G100000501352,https://www.gem.wiki/Callaway_nuclear_power_plant,1600.0
2024-05-27,United States,Calvert Cliffs nuclear power plant,1,,,918.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1975.0,,,,1968-06-01,1974-10-07,1975-01-03,1975-05-08,,Exelon Corp [100%],,Exelon Generation,,877.0,845.0,2737.0,38.4344,-76.4417,exact,,Calvert County,,Maryland,Northern America,Americas,L100000500143,G100000500323,https://www.gem.wiki/Calvert_Cliffs_nuclear_power_plant,918.0
2024-05-27,United States,Calvert Cliffs nuclear power plant,2,,,911.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1977.0,,,,1968-06-01,1976-11-30,1976-12-07,1977-04-01,,Exelon Corp [100%],,Exelon Generation,,855.0,845.0,2737.0,38.4344,-76.4417,exact,,Calvert County,,Maryland,Northern America,Americas,L100000500143,G100000500324,https://www.gem.wiki/Calvert_Cliffs_nuclear_power_plant,911.0
2024-05-27,United States,Calvert Cliffs nuclear power plant,3,,,1600.0,cancelled,pressurized water reactor,EPR,,,,2010.0,,,,,,Unistar Nuclear Energy LLC [100%],,,,,,,38.4344,-76.4417,exact,,Calvert County,,Maryland,Northern America,Americas,L100000500143,G100000501353,https://www.gem.wiki/Calvert_Cliffs_nuclear_power_plant,1600.0
2024-05-27,United States,Carolinas-Virginia Tube Reactor nuclear power plant,--,,CVTR,19.0,retired,pressurized heavy water reactor,Prototype,1963.0,1967.0,N,,1960-01-01,1963-03-01,1963-12-18,1963-12-18,1967-01-10,Carolinas-Virginia Nuclear Power Association [100%],,Carolinas-Virginia Nuclear Power Association,,17.0,17.0,65.0,34.2625,-81.3292,exact,,Fairfield County,,South Carolina,Northern America,Americas,L100000500256,G100000500604,https://www.gem.wiki/Carolinas-Virginia_Tube_Reactor_nuclear_power_plant,19.0
2024-05-29,United States,Carroll County nuclear power plant,1,,,1120.0,cancelled,unknown,unknown,,,,1988.0,,,,,,Commonwealth Edison Co [100%],,,,,,,42.0944,-90.1566,approximate,Savanna,Carroll County,,Illinois,Northern America,Americas,L100000500470,G100000501354,https://www.gem.wiki/Carroll_County_nuclear_power_plant,1120.0
2024-05-29,United States,Carroll County nuclear power plant,2,,,1120.0,cancelled,unknown,unknown,,,,1988.0,,,,,,Commonwealth Edison Co [100%],,,,,,,42.0944,-90.1566,approximate,Savanna,Carroll County,,Illinois,Northern America,Americas,L100000500470,G100000501355,https://www.gem.wiki/Carroll_County_nuclear_power_plant,1120.0
2024-05-27,United States,Catawba nuclear power plant,1,,,1188.0,operating,pressurized water reactor,WH 4LP (ICECND),1985.0,,,,1974-05-01,1985-01-07,1985-01-22,1985-06-29,,North Carolina Electric Membership Corp [100%],,Duke Energy,,1160.0,1145.0,3411.0,35.0514,-81.0694,exact,,York County,,South Carolina,Northern America,Americas,L100000500070,G100000500121,https://www.gem.wiki/Catawba_nuclear_power_plant,1188.0
2024-05-27,United States,Catawba nuclear power plant,2,,,1188.0,operating,pressurized water reactor,WH 4LP (ICECND),1986.0,,,,1974-05-01,1986-05-08,1986-05-18,1986-08-19,,North Carolina Municipal Power Agency Number 1 [100%],,Duke Energy,,1150.0,1145.0,3411.0,35.0514,-81.0694,exact,,York County,,South Carolina,Northern America,Americas,L100000500070,G100000500122,https://www.gem.wiki/Catawba_nuclear_power_plant,1188.0
2024-05-29,United States,CFPP nuclear power plant,1,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,2026,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500898,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,CFPP nuclear power plant,2,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500899,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,CFPP nuclear power plant,3,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500900,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,CFPP nuclear power plant,4,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500901,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,CFPP nuclear power plant,5,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500902,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,CFPP nuclear power plant,6,,"Carbon Free Power Project, UAMPS Carbon Free Power Project",77.0,cancelled,small modular reactor,NuScale,,,,,,,,,,Nuscale Power LLC [100%],,Utah Associated Municipal Power Systems,,,,,43.4919,-112.0433,approximate,Idaho Falls,Bonneville,,Idaho,Northern America,Americas,L100000500340,G100000500903,https://www.gem.wiki/CFPP_nuclear_power_plant,77.0
2024-05-29,United States,Cherokee nuclear power plant,1,,,1280.0,cancelled,pressurized water reactor,unknown,,,,1983.0,,,,,,Duke Power Co [100%],,,,,,,35.0367,-81.5119,exact,,Cherokee County,,South Carolina,Northern America,Americas,L100000500471,G100000501356,https://www.gem.wiki/Cherokee_nuclear_power_plant,1280.0
2024-05-29,United States,Cherokee nuclear power plant,2,,,1280.0,cancelled,pressurized water reactor,unknown,,,,1982.0,,,,,,Duke Power Co [100%],,,,,,,35.0367,-81.5119,exact,,Cherokee County,,South Carolina,Northern America,Americas,L100000500471,G100000501357,https://www.gem.wiki/Cherokee_nuclear_power_plant,1280.0
2024-05-29,United States,Cherokee nuclear power plant,3,,,1280.0,cancelled,pressurized water reactor,unknown,,,,1982.0,,,,,,Duke Power Co [100%],,,,,,,35.0367,-81.5119,exact,,Cherokee County,,South Carolina,Northern America,Americas,L100000500471,G100000501358,https://www.gem.wiki/Cherokee_nuclear_power_plant,1280.0
2024-05-29,United States,Clinch River Breeder nuclear power plant,--,,,380.0,cancelled,fast breeder reactor,unknown,,,,1983.0,,,,,,Tennessee Valley Authority [100%],,,,,,,35.89001,-84.3825,exact,Oak Ridge,Roane County,,Tennessee,Northern America,Americas,L100000500472,G100000501359,https://www.gem.wiki/Clinch_River_Breeder_nuclear_power_plant,380.0
2025-06-23,United States,Clinch River SMR nuclear power plant,1,,Clinch River Nuclear SMR Project,300.0,pre-construction,boiling water reactor,BWRX-300,2033.0,,,,,,,2033,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,,,,35.88944,-84.3793,exact,Oak Ridge,Roane County,,Tennessee,Northern America,Americas,L100000500282,G100000500652,https://www.gem.wiki/Clinch_River_SMR_nuclear_power_plant,300.0
2025-06-23,United States,Clinch River SMR nuclear power plant,2,,Clinch River Nuclear SMR Project,300.0,announced,boiling water reactor,BWRX-300,,,,,,,,,,Tennessee Valley Authority [100%],,,,,,,35.88944,-84.3793,exact,Oak Ridge,Roane County,,Tennessee,Northern America,Americas,L100000500282,G100001054578,https://www.gem.wiki/Clinch_River_SMR_nuclear_power_plant,300.0
2025-06-23,United States,Clinch River SMR nuclear power plant,3,,Clinch River Nuclear SMR Project,300.0,announced,boiling water reactor,BWRX-300,,,,,,,,,,Tennessee Valley Authority [100%],,,,,,,35.88944,-84.3793,exact,Oak Ridge,Roane County,,Tennessee,Northern America,Americas,L100000500282,G100001054579,https://www.gem.wiki/Clinch_River_SMR_nuclear_power_plant,300.0
2025-06-23,United States,Clinch River SMR nuclear power plant,4,,Clinch River Nuclear SMR Project,300.0,announced,boiling water reactor,BWRX-300,,,,,,,,,,Tennessee Valley Authority [100%],,,,,,,35.88944,-84.3793,exact,Oak Ridge,Roane County,,Tennessee,Northern America,Americas,L100000500282,G100001054580,https://www.gem.wiki/Clinch_River_SMR_nuclear_power_plant,300.0
2025-06-26,United States,Clinton nuclear power plant,1,,,1098.0,operating,boiling water reactor,BWR-6 (Mark 3),1987.0,,,,1975-10-01,1987-02-27,1987-04-24,1987-11-24,,Exelon Corp [100%],,Exelon Generation,,1062.0,950.0,3473.0,40.1719,-88.8339,exact,,DeWitt County,,Illinois,Northern America,Americas,L100000500058,G100000500097,https://www.gem.wiki/Clinton_nuclear_power_plant,1098.0
2024-05-27,United States,Clinton nuclear power plant,2,,,950.0,cancelled,unknown,unknown,,,,1983.0,,,,,,Illinois Power Co [100%],,,,,,,40.1719,-88.8339,exact,,DeWitt County,,Illinois,Northern America,Americas,L100000500058,G100000501360,https://www.gem.wiki/Clinton_nuclear_power_plant,950.0
2024-05-27,United States,Columbia nuclear power plant,1,,"WNP-2, Energy Northwest Reactor No. 2",1190.0,operating,boiling water reactor,BWR-5 (Mark 2),1984.0,,,,1972-08-01,1984-01-19,1984-05-27,1984-12-13,,Energy Northwest [100%],,Energy Northwest,,1131.0,1100.0,3486.0,46.4711,-119.3339,exact,,Benton County,,Washington,Northern America,Americas,L100000500057,G100000500096,https://www.gem.wiki/Columbia_nuclear_power_plant,1190.0
2025-06-25,United States,Columbia nuclear power plant,EPU,,"WNP-2, Energy Northwest Reactor No. 2",162.0,pre-construction,boiling water reactor,BWR-5 (Mark 2),2031.0,,,,,,,2031,,Energy Northwest [100%],,Energy Northwest,,,,,46.4711,-119.3339,exact,,Benton County,,Washington,Northern America,Americas,L100000500057,G100001054714,https://www.gem.wiki/Columbia_nuclear_power_plant,162.0
2024-05-27,United States,Comanche Peak nuclear power plant,1,,,1259.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1990.0,,,,1974-12-19,1990-04-03,1990-04-24,1990-08-13,,Luminant Generation Company LLC [100%],,Luminant Generation Company,,1205.0,1150.0,3612.0,32.2984,-97.7855,exact,,Somervell County,,Texas,Northern America,Americas,L100000500050,G100000500085,https://www.gem.wiki/Comanche_Peak_nuclear_power_plant,1259.0
2024-05-27,United States,Comanche Peak nuclear power plant,2,,,1250.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1993.0,,,,1974-12-19,1993-03-24,1993-04-09,1993-08-03,,Luminant Generation Company LLC [100%],,Luminant Generation Company,,1195.0,1150.0,3612.0,32.2984,-97.7855,exact,,Somervell County,,Texas,Northern America,Americas,L100000500050,G100000500086,https://www.gem.wiki/Comanche_Peak_nuclear_power_plant,1250.0
2024-05-27,United States,Comanche Peak nuclear power plant,3,,,1700.0,cancelled,pressurized water reactor,US-APWR,,,,2013.0,,,,,,Luminant Generation Company LLC [100%],,,,,,4466.0,32.2984,-97.7855,exact,,Somervell County,,Texas,Northern America,Americas,L100000500050,G100000501361,https://www.gem.wiki/Comanche_Peak_nuclear_power_plant,1700.0
2024-05-27,United States,Comanche Peak nuclear power plant,4,,,1700.0,cancelled,pressurized water reactor,US-APWR,,,,2013.0,,,,,,Luminant Generation Company LLC [100%],,,,,,4466.0,32.2984,-97.7855,exact,,Somervell County,,Texas,Northern America,Americas,L100000500050,G100000501362,https://www.gem.wiki/Comanche_Peak_nuclear_power_plant,1700.0
2024-05-29,United States,Connecticut Yankee nuclear power plant,--,,Haddam Neck,603.0,retired,pressurized water reactor,unknown,1968.0,1996.0,N,,1964-05-01,1967-07-24,1967-08-07,1968-01-01,1996-12-05,Connecticut Yankee Atomic Power Co [100%],,Connecticut Yankee Atomic Power,,560.0,582.0,1825.0,41.4829,-72.5003,exact,,Middlesex County,,Connecticut,Northern America,Americas,L100000500180,G100000500404,https://www.gem.wiki/Connecticut_Yankee_nuclear_power_plant,603.0
2024-05-27,United States,Cooper nuclear power plant,--,,,801.0,operating,boiling water reactor,BWR-4 (Mark 1),1974.0,,,,1968-06-01,1974-02-21,1974-05-10,1974-07-01,,Nebraska Public Power District [100%],,Entergy Nuclear Operations,,769.0,778.0,2419.0,40.3628,-95.6408,exact,,Nemaha County,,Nebraska,Northern America,Americas,L100000500158,G100000500366,https://www.gem.wiki/Cooper_nuclear_power_plant,801.0
2024-05-27,United States,Crystal River nuclear power plant,3,,,890.0,retired,pressurized water reactor,B&W LLP (DRYAMB),1977.0,2013.0,N,,1968-09-25,1977-01-14,1977-01-30,1977-03-13,2013-02-05,Duke Energy Corp [100%],,Progress Energy,,860.0,825.0,2568.0,28.9578,-82.6983,exact,,Citrus County,,Florida,Northern America,Americas,L100000500270,G100000500630,https://www.gem.wiki/Crystal_River_nuclear_power_plant,890.0
2024-05-29,United States,Crystal River nuclear power plant,4,,,897.0,cancelled,unknown,unknown,,,,1972.0,,,,,,Florida Power Corp [100%],,,,,,,28.9578,-82.6983,exact,,Citrus County,,Florida,Northern America,Americas,L100000500270,G100000501363,https://www.gem.wiki/Crystal_River_nuclear_power_plant,897.0
2024-05-27,United States,Davis Besse nuclear power plant,1,,Oak Harbor,925.0,operating,pressurized water reactor,B&W RLP (DRYAMB),1978.0,,,,1970-09-01,1977-08-12,1977-08-28,1978-07-31,,Cleveland Electric Illuminating Co [100%],,First Energy Nuclear Operating,,894.0,906.0,2817.0,41.5967,-83.0861,exact,,Ottawa County,,Ohio,Northern America,Americas,L100000500127,G100000500272,https://www.gem.wiki/Davis_Besse_nuclear_power_plant,925.0
